type,link_web,modelo,precio,marca,anio,version,color,combustible,puertas,transmision,motor,vehiculo
usado,https://auto.mercadolibre.com.ar/MLA-1385047515-citron-c3-15-i90-origine-2013-usado-inmediata-diaz-lnv-_JM#position=10&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Citroën C3 1.5 Origine I 90cv,4.800.000,Citroën,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1453341290-toyota-hiace-usadas-_JM#position=11&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Toyota Hiace 2.8 Tdi Furgón 6at L1h1 3a 4p,42.500,Toyota,2021,2.8 Tdi Furgón 6at L1h1 3a 4p,Dorado,Eléctrico,4,Automática,2.8,Furgón
usado,https://auto.mercadolibre.com.ar/MLA-1468514722-volkswagen-passat-18-tfsi-manual-2013-2012-2014-usado-aut-_JM#position=12&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Volkswagen Passat 1.8 Confort Tsi 160cv,14.900,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1379646197-toyota-sw4-usadas-_JM#position=13&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Toyota Sw4 3.0 I Srv At C/cuero 4x4 (2009),20.500,Toyota,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1468606188-audi-q7-v6-quattr-2012-2013-2013-2014-2015-usado-nuevo-_JM#position=14&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi Q7 3.0 Tfsi 333cv Tiptronic Quattro,31.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1468606214-audi-q7-30-v6-tfsi-quattro-2012-2013-2014-usada-tiptronic-_JM#position=15&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi Q7 3.0 Tfsi 333cv Tiptronic Quattro,31.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384291971-ram-1500-usada-_JM#position=16&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Ram 1500 5.7 Laramie Atx V8,56.900,Ram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1479652928-audi-a4-quattro-2017-2018-usado-b9-20-tfsi-252cv-2019-aut-_JM#position=17&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi A4 2.0 Fsi Quattro 252cv,39.600,Audi,2017,2.0 Fsi Quattro 252cv,Plateado,Nafta,4,Automática,2.0,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1492851540-chevrolet-onix-joy-usado-5-puertas-autos-usados-_JM#position=18&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Chevrolet Onix 1.4 Joy Ls,8.500.000,Chevrolet,2023,1.4 Joy Ls,Gris,Nafta,5,Manual,1.4,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1485844078-toyota-etios-x-5p-mt-usado-certificado-vta-con-seguro-mr-_JM#position=19&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Toyota Etios 1.5 Sedan X,8.900.000,Toyota,2022,1.5 Sedan X,Plateado,Nafta,4,Manual,1.5,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1384476323-fiat-strada-working-14-taraborelli-usados-bariloche--_JM#position=20&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Fiat Strada 1.4 Working Cd,5.500.000,Fiat,2014,1.4 Working Cd,Blanco,Nafta,3,Manual,1.4,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1384475457-renault-kangoo-ph3-plus-taraborelli-usados-bariloche--_JM#position=21&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Renault Kangoo 1.6 Ph3 Authentique Plus Lc,6.100.000,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1479384424-toyota-yaris-xls-15-6mt-taraborelli-usados-bariloche--_JM#position=22&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Toyota Yaris 1.5 107cv Xls 5 P,9.400.000,Toyota,2020,1.5 107cv Xls 5 p,Negro,Nafta,5,Manual,1.5,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1468580156-audi-q2-2020-stronic-30-tfsi-sport-aut-usado-2019-2021-2022-_JM#position=23&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi Q2 1.0 30 Tfsi Stronic Sport,40.800,Audi,2020,1.0 30 Tfsi Stronic Sport,Plateado,Nafta,5,Automática,1.0,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1474228822-ford-focus-titanium-at-2014-oferta-oportunidad-usados-enb-_JM#position=24&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Ford Focus Iii 2.0 Sedan Titanium At6,7.070.000,Ford,2014,2.0 Sedan Titanium At6,Blanco,Nafta,4,Automática,2.0,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1382356005-audi-a6-55-tfsi-v6-stronic-quattro-usado-2021-2022-a5-a7-q5-_JM#position=25&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi A6 3.0 55 Tfsi Stronic Quattro 340cv,88.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1468606234-audi-a5-sportback-2017-2018-2019-190cv-usado-automatico-20-_JM#position=26&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi A5 Sportback 2.0 Tfsi 190cv,40.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1491203786-audi-q3-tfsi-quattro-usados-certificados-_JM#position=27&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi Q3 2.0 Tfsi Stronic Quattro 220cv,20.316.384,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384974701-renault-sandero-stepway-luxe-16-usado-2011-inmediata-lnv-_JM#position=28&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Renault Sandero Stepway 1.6 Luxe,4.420.000,Renault,2011,1.6 Luxe,Azul,Nafta,5,Manual,1.6,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1385034827-peugeot-408-allure-20-usado-seleccionado-2016-lnv-_JM#position=29&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Peugeot 408 2.0 Allure 143cv,5.650.000,Peugeot,2016,2.0 Allure 143cv,Azul,Nafta,4,Manual,2.0,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1481901872-fiat-strada-working-14-taraborelli-usados-bariloche--_JM#position=30&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Fiat Strada 1.4 Working Cd,5.500.000,Fiat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1469925554-toyota-yaris-cvt-15-taraborelli-usados-bariloche--_JM#position=31&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Toyota Yaris 1.5 107cv,9.600.000,Toyota,2018,1.5 107cv,Negro,Nafta,5,Automática,1.5,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1469960972-volkswagen-suran-cross-16-taraborelli-usados-bariloche--_JM#position=32&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Volkswagen Suran Cross 1.6 Highline 101cv,6.950.000,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1467959462-ford-focus-4p-titanium-20-at-usado-2014-disponible-dv-_JM#position=33&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Ford Focus Iii 2.0 Titanium Mt,7.070.000,Ford,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1385442085-audi-a3-3-puertas-2014-2013-2015-manual-14-tfsi-3p-usado-_JM#position=34&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi A3 1.4 Tsi Mt 122cv,16.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384781339-toyota-yaris-xls-15-sedan-taraborelli-usados-bariloche--_JM#position=35&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Toyota Yaris 1.5 107cv Xls 4 P,9.400.000,Toyota,2020,1.5 107cv Xls 4 p,Negro,Nafta,4,Manual,1.5,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1485791870-jeep-compass-limited-13-turbo-usado-ver-condicion-vta-mr-_JM#position=36&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Jeep Compass 2.4 Limited,24.500.000,Jeep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1448006044-jeep-renegade-at-2023-0km-tomo-usado-financio-en-pesos-_JM#position=37&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Jeep Renegade 1.8 Sport At Plus,8.180.900,Jeep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1445634462-renault-duster-ph2-dynamique-16-usados-certificados-_JM#position=38&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Renault Duster 1.6 Ph2 4x2 Dynamique,7.332.391,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1445621736-renault-sandero-stepway-privilege-usados-certificados-_JM#position=39&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Renault Sandero Stepway 1.6 Privilege 105cv,5.775.781,Renault,2015,1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1376254003-ford-focus-16-mt-s-5-puertas-usados-certificados-_JM#position=40&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Ford Focus Iii 1.6 S,6.050.374,Ford,2014,1.6 S,Blanco,Nafta,5,Manual,1.6,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1376036951-fiat-cronos-drive-13-mt-usados-cetificados-_JM#position=41&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Fiat Cronos 1.3 Drive Mt,8.480.318,Fiat,2022,1.3 Drive Mt,Gris,Nafta,4,Manual,1.3,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1491180064-renault-captur-intens-con-gnc-usados-certificados-_JM#position=42&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Renault Captur 2.0 Intens,7.882.160,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1377584587-nissan-sentra-sr-usados-certificados-_JM#position=43&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Nissan Sentra 2.0 Sr,6.626.378,Nissan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1378573703-audi-q3-20-turbo-sportback-audi-q2-audio-q5-usado-_JM#position=44&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi Q3 2.0 Tfsi Stronic Quattro 220cv,34.900,Audi,2017,2.0 Tfsi Stronic Quattro 220cv,Gris,Nafta,5,Automática,2.0,65000 km
usado,https://auto.mercadolibre.com.ar/MLA-1468527520-c300-city-coupe-c400-m2-usado-0km-oficiales-_JM#position=45&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Mercedes-benz Clase C 2.0 C300 Coupe 245cv,71.000,Mercedes-benz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1451842566-audi-a4-20-tfsi-252cv-quattro-usado-2018-2019-2017-b9-a5-a6-_JM#position=46&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Audi A4 2.0 Fsi Quattro 252cv,44.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1491181252-volkswagen-passat-cc-20-tsi-mt-usados-certificados-_JM#position=47&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Volkswagen Passat 1.8 Confort Tsi 160cv,13.764.630,Volkswagen,2014,1.8 Confort Tsi 160cv,Blanco,Nafta,4,Manual,1.8,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1491179680-volkswagen-gol-trend-trendline-usados-certificados-_JM#position=48&search_layout=grid&type=item&tracking_id=c08dc600-a296-4a5a-9f57-2d210b3d7fe5,Volkswagen Gol Trend 1.6 Trendline 101cv 3p,6.050.374,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1491217356-volkswagen-gol-trend-16-usados-certificados-_JM#position=1&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Gol Trend 1.6 Pack I 101cv,3.889.776,Volkswagen,2011,1.6 Pack I 101cv,Plateado,Nafta,5,Manual,1.6,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1454449190-volkwagen-amarok-dc-v6-black-style-usados-certificados-_JM#position=2&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Amarok 3.0 V6 Extreme Black Style,26.290.000,Volkswagen,2021,3.0 V6 Extreme Black Style,Negro,Eléctrico,4,Automática,3.0,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1377261259-peugeot-207-xt-14-hdi-5-p-usados-certificados-_JM#position=3&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Peugeot 207 1.6 Xt,4.416.808,Peugeot,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1380983327-volkswagen-saveiro-cross-16-taraborelli-usados-bariloche--_JM#position=4&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Saveiro 1.6 Cross Gp Cd 110cv Pack High,8.700.000,Volkswagen,2018,1.6 Cross Gp Cd 110cv Pack High,Gris,Nafta,2,Manual,1.6,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1491218638-renault-clio-mio-confort-5-p-usados-certificados-_JM#position=5&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Renault Clio 1.2 Mio Confort Pack,4.145.130,Renault,2016,1.2 Mio Confort Pack,Gris,Nafta,3,Manual,1.2,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1491168170-volkswagen-suran-usados-certificados-_JM#position=6&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Suran 1.6 Highline Msi 110cv,6.482.377,Volkswagen,2016,1.6 Highline Msi 110cv,Rojo,Nafta,5,Manual,1.6,Monovolumen
usado,https://auto.mercadolibre.com.ar/MLA-1460977398-toyota-yaris-xs-15-taraborelli-usados-bariloche--_JM#position=7&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Toyota Yaris 1.5 107cv Xs 4 P,9.000.000,Toyota,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1377287627-peugeot-308-allure-16-usados-certificados-_JM#position=8&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Peugeot 308 1.6 Allure,5.952.430,Peugeot,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1377622375-ford-kuga-16-sel-manual-usados-certificados-_JM#position=9&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Ford Kuga 1.6 Sel 6mt Fwd T 150 Cv,7.882.160,Ford,2014,1.6 Sel 6mt Fwd T 150 Cv,Blanco,Nafta,5,Manual,1.6,213983 km
usado,https://auto.mercadolibre.com.ar/MLA-1491603936-renault-duster-privilege-usados-certificados-_JM#position=10&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Renault Duster 2.0 4x2 Privilege 138cv,5.185.785,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1491192156-fiat-toro-freedom-20-4x4-usados-certificados-_JM#position=11&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Fiat Toro 2.0 Freedom 4x4,10.762.950,Fiat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1454210536-hyunday-tucson-20-2wd-usados-certificados-_JM#position=12&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Hyundai Tucson 2.0 N 2wd Mt,5.177.040,Hyundai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1491179526-volkswagen-suran-highline-at-usados-certificados-_JM#position=13&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Suran 1.6 Highline 101cv 11c,5.329.786,Volkswagen,2013,1.6 Highline 101cv 11c,Plateado,Nafta,5,Manual,1.6,Monovolumen
usado,https://auto.mercadolibre.com.ar/MLA-1491151042-renault-sandero-stepway-usados-certificados-_JM#position=14&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Renault Sandero Stepway 1.6 Dynamique 105cv,5.171.210,Renault,2016,1.6 Dynamique 105cv,Gris,Nafta,5,Manual,1.6,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1491203738-chevrolet-equinox-premium-at-usados-certificados-_JM#position=15&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Chevrolet Equinox 1.5t Lt 2wd,17.285.950,Chevrolet,2019,1.5t Lt 2wd,Gris,Nafta,5,Automática,1.5,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1479747982-toyota-chr-ch-r-hybrid-hybrid-hibridos-usados-electricos-_JM#position=16&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Toyota Ch-r 1.8 Ecvt Hv,35.000,Toyota,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1376252007-chevrolet-prisma-lt-mt-2020-usado-seleccionado-ld-5-_JM#position=17&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Chevrolet Prisma 1.4 Lt 98cv,10.455.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1376590841-vw-passat-usado-2014-18-tsi-dsg-_JM#position=18&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Passat 1.8 Confort Tsi 160cv Dsg,8.900.000,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1456027108-jeep-compass-longitude-24-at6-taraborelli-usados-brc--_JM#position=19&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Jeep Compass 2.4 Longitude Plus,22.300.000,Jeep,2021,2.4 Longitude Plus,Negro,Nafta,5,Automática,2.4,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1385047507-renult-sandero-authentique-16-usado-dmt-_JM#position=20&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Renault Sandero 1.6 Authentique 90cv Nac,4.830.000,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1385763473-audi-a3-technology-pack-14tfsi-excelente-estado-tomo-usado-_JM#position=21&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Audi A3 1.4 T Fsi Technology,12.200.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1479686422-volkswagen-amarok-v6-extreme-tomo-usado-_JM#position=22&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Amarok 3.0 V6 Extreme,24.950.000,Volkswagen,2023,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1466086180-audi-a3-technologypack-14t-2015-excelente-estado-tomo-usado-_JM#position=23&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Audi A3 1.4 T Fsi Technology,16.700,Audi,2015,1.4 T Fsi Technology,Azul,Nafta,3,Manual,1.4,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1427404530-vw-golf-variant-14-tsi-dsg-romera-hnos-usados-tandil-_JM#position=24&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Golf Variant 1.4 Comfortline Tsi Dsg,11.600.002,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1427455710-vw-tiguan-4motion-20-tsi-350-comfort-romera-usados-tandil-_JM#position=25&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Tiguan Allspace 2.0 Tsi Comfortline Dsg,16.800.002,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1427563744-jeep-renegade-sport-mt-romera-hnos-usados-tandil-_JM#position=26&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Jeep Renegade 1.8 Sport,11.200.002,Jeep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1427544318-jeep-renegade-sport-manual-romera-usados-tandil-_JM#position=27&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Jeep Renegade 1.8 Sport,9.700.002,Jeep,2018,1.8 Sport,Blanco,Nafta,5,Manual,1.8,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1396676486-toyota-hilux-srx-at-4x4-romera-hnos-romera-usados-tandil-_JM#position=28&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,18.500.002,Toyota,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384736047-peugeot-408-allure-plus-20-automatico-usado-2011-tiptronic-_JM#position=29&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Peugeot 408 2.0 Allure Plus 143cv Tiptronic,4.930.000,Peugeot,2011,2.0 Allure Plus 143cv Tiptronic,Gris,Nafta,4,Automática,2.0,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1447334764-citroen-c4-shine-2023-0km-llave-x-llave-tomo-usados-s--_JM#position=30&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Citroën C4 Shine,5.995.900,Citroën,2023,Shine,Gris,Nafta,5,Automática,1.6,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1396522358-vw-amarok-highline-v6-romera-hnos-romera-usados-tandil-_JM#position=31&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Amarok 3.0 V6 Cd Highline,19.900.002,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1366707041-chevrolet-cruze-ltz-14t-at-romera-hnos-romera-usados-tandil-_JM#position=32&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Chevrolet Cruze Ltz 1.4 T 4p At,8.550.002,Chevrolet,2017,LTZ 1.4 T 4p At,Blanco,Nafta,4,90000 km,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1382047161-compro-autos-ya-compro-autos-ya-compro-autos-usados-_JM#position=33&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Compro Autos Ya!! Compro Autos Ya!! Compro Autos Usados,1.500.000,Compro,2018,Compro autos usados,Nafta,5,Manual,"1,8",Furgón,100000 km
usado,https://auto.mercadolibre.com.ar/MLA-1439920228-vw-t-cross-170-tsi-0km-romera-usados-tandil-_JM#position=34&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen T-cross 1.0 170 Tsi Mt,14.300.002,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384178097-vw-amarok-highline-v6-258cv-2020-romera-usados-tandil-_JM#position=35&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Volkswagen Amarok 3.0 V6 Cd Highline,20.800.002,Volkswagen,2020,3.0 V6 Cd Highline,Azul,Diésel,4,Automática,3.0,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1451291012-audi-a3-14t-fsi-3p-romera-usados-tandil-_JM#position=36&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Audi A3 3p 1.4t Fsi L10,6.300.002,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1427505708-chevrolet-cruze-ltz-at-5p-romera-hnos-romera-usados-tandil-_JM#position=37&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Chevrolet Cruze Ltz At 5p,8.850.002,Chevrolet,2016,LTZ At 5p,Plateado,Nafta,5,49000 km,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384178075-jeep-renegade-18-sport-manual-2018-romera-usados-tandil-_JM#position=38&search_layout=grid&type=item&tracking_id=2116907d-18cb-4229-bf82-70aa50d08f50,Jeep Renegade 1.8 Sport,10.900.002,Jeep,2018,1.8 Sport,Blanco,Nafta,5,Manual,1.8,SUV
